stream_ratio,OM_type,season,enr,year,added_N,added_P,added_NP,pct_N,pct_P,pct_C,CN,CP,NP,pct_Nse,pct_Pse,pct_Cse,CNse,CPse,NPse
128,LeavesB,Summer,PRE,PRE,36,2,39.85714286,1.183337703,0.067903733,42.6079132,43.9135478,1748.364592,39.64973873,0.109390057,0.007747434,1.61321215,3.446076968,175.0460674,2.117621812
128,LeavesB,Summer,TRT,YR1,598.736965,16.17016746,81.98892878,1.0925,0.058710953,35.825,43.18825549,1845.596722,42.53340278,0.165051399,0.010541049,1.838269761,5.317157525,230.0936559,1.921759809
128,LeavesB,Summer,TRT,YR2,439.9014382,8.310253082,117.2127324,1.041751904,0.044893255,44.25025742,49.69455402,2555.76986,51.7261681,0.033838884,0.002109907,0.472622215,2.132304918,103.5088782,3.756843685
128,LeavesB,Winter,PRE,PRE,40,2,44.28571429,0.83375,0.040667731,41.0125,57.06324734,2737.523868,46.8841735,0.051579948,0.003334168,3.192563765,2.642318978,350.7393211,4.10826857
128,LeavesB,Winter,TRT,YR1,240.1212421,4.843694401,109.7709707,0.7025,0.026732564,38.74625,64.00970767,4347.004125,66.8094479,0.02710759,0.003011695,3.045782762,3.889795154,952.8697778,12.29530396
128,LeavesB,Winter,TRT,YR2,515.3835572,10.66239362,107.0309809,0.969339554,0.051612476,36.8720011,44.2581677,1856.447913,41.84334619,0.015160627,0.001458646,1.945514337,1.893514821,114.3270513,1.487644709
128,Wood,Autumn,PRE,PRE,41,2,45.39285714,0.435,0.014247479,48.2125,147.21,10541.00974,70.08756708,0.097766729,0.004010186,1.068256953,27.641357,2299.174794,3.595443202
128,Wood,Autumn,TRT,YR1,348.5018273,6.342878059,121.6612728,0.3825,0.003497558,47.405,158.8725,36073.74059,246.9069644,0.059354163,NA,0.574260394,29.01984906,NA,NA
128,Wood,Autumn,TRT,YR2,588.3475912,11.67772866,111.5601933,0.4475,0.012890301,48.2075,134.54,11419.16374,82.07515414,0.069086299,0.002493591,0.187810853,19.2431464,3123.59381,11.33314183
128,Wood,Spring,PRE,PRE,88,3,64.95238095,0.2925,0.009344534,46.3425,202.9225,13149.39359,72.45513968,0.045711961,0.000875626,0.164335784,39.00596544,1202.710109,13.81189305
128,Wood,Spring,TRT,YR1,436.724624,9.762960957,99.05121,0.45,0.018649791,49.7225,136.4825,8886.192941,61.23972113,0.060277138,0.00472644,0.412681778,18.03575078,2769.510835,11.17906059
128,Wood,Spring,TRT,YR2,468.8267694,10.08723099,102.9139135,0.39775,0.012534909,45.75075,137.8836197,9437.248744,70.46999851,0.037663809,0.00020141,0.208518335,13.04458592,178.0585621,7.372520024
128,Wood,Summer,PRE,PRE,36,2,39.85714286,0.385,0.011810337,46.4475,141.89,11556.4767,85.49567956,0.027233558,0.002051761,0.926322253,7.478212799,2731.45977,25.92486608
128,Wood,Summer,TRT,YR1,598.736965,16.17016746,81.98892878,0.3975,0.021809493,46.635,140.6632766,5584.07936,40.37248399,0.03705289,0.00139801,0.31481476,13.5984901,314.2258776,3.103347924
128,Wood,Summer,TRT,YR2,439.9014382,8.310253082,117.2127324,0.3195,0.012380011,45.57225,173.5658217,10776.65087,60.57079329,0.038167394,0.002619583,0.498597094,20.22952625,2034.542272,5.616346738
128,Wood,Winter,PRE,PRE,40,2,44.28571429,0.3625,0.013360551,49.4925,166.8075,13188.0189,75.29366723,0.049560569,0.004570744,0.171093298,18.42153965,4023.724119,18.72620377
128,Wood,Winter,TRT,YR1,240.1212421,4.843694401,109.7709707,0.385,0.015625384,47.1925,145.6775,8127.77575,55.23913176,0.035237291,0.00197325,0.226582399,12.32486198,871.9067231,2.285081275
128,Wood,Winter,TRT,YR2,515.3835572,10.66239362,107.0309809,0.385,0.015493895,46.21,142.7065071,8128.664862,58.37861536,0.029580399,0.002032663,0.353718344,11.72909618,1095.109284,10.32663998
